853,269.1875
752,490.0
807,205.0
847,180.0
576,380.33333333333326
31,132.06896551724137
35,216.5
641,503.0
781,231.0
575,27.0
354,489.4285714285714
1163,21.0
162,47.33333333333334
950,800.0
123,25.0
851,178.0
994,593.0
804,535.0
754,86.75
968,315.0
769,0.0
533,219.0
849,302.0
719,1.0
453,715.0
1098,917.0
339,8.6
441,348.0
860,8.85
869,111.6
624,125.0
1149,6.0
610,93.0
1021,600.0
1,837.0
85,328.0
465,773.0
788,299.0
1086,18.0
527,402.5
360,27.0
709,14.0
410,310.0
587,743.0
886,98.33333333333331
669,144.0
21,9.0
17,300.0
503,26.0
810,720.0
799,1.5
1071,76.0
601,490.0
308,5.0
117,106.66666666666669
1042,582.6666666666666
1053,3.6666666666666665
706,595.0
691,286.0
1023,1001.3571428571428
962,12.0
288,1.2
792,426.6511627906977
229,171.0
317,29.0
231,3.0
439,40.833333333333336
1050,6.0
18,2.5
947,143.38461538461542
163,1.0
474,165.0
455,58.0
897,0.0
1187,915.0
735,245.0
608,145.0
271,30.0
581,3.0
51,112.5
1177,142.0
491,388.0
775,25.0
111,442.0
777,3.0
63,6.0
97,487.0434782608696
475,47.8
1115,10.0
953,1006.3333333333335
351,34.666666666666664
516,20.0
225,272.0526315789473
551,15.0
737,84.66666666666667
932,629.6666666666666
778,9.0
433,134.0
87,12.0
413,18.0
272,155.0
1099,44.5
956,661.0
791,242.0
529,377.0
879,200.0
244,302.5
745,135.0
921,306.2
617,98.0
885,15.0
1191,434.0
376,108.66666666666669
488,650.0
139,5.0
672,436.15384615384613
977,281.3333333333333
939,47.0
602,815.5
363,620.8333333333334
989,34.0
993,124.0
1146,293.0
841,190.0
861,212.5
2,359.0
520,600.25
525,823.0
1108,240.0
635,673.5384615384615
200,586.0
570,30.0
1190,210.0
1121,56.0
344,1.0
882,30.0
845,10.0
340,630.0
1096,516.0
831,352.0
1140,6.0
952,2.0
419,9.0
680,16.0
1100,360.0
944,16.0
682,12.0
443,19.0
727,28.0
620,506.0
74,28.8
1125,99.0
940,601.3333333333334
705,23.0
751,295.25
1038,247.5
355,94.55555555555556
1109,80.5
943,839.25
658,25.0
69,303.0
1102,146.5
557,23.0
744,410.66666666666674
1090,97.5
729,908.2
724,540.0
220,1.0
283,376.8235294117647
862,545.0
281,81.33333333333333
469,450.0
868,420.0
304,294.5
510,175.0
1008,4.0
9,5.0
655,50.625
991,3.5
115,340.0
1011,8.0
1120,673.0
633,240.0
997,310.0
298,10.0
420,237.33333333333331
285,246.0
747,729.0
736,1026.75
62,321.0
40,64.0
286,390.0
34,335.0
763,673.0
1012,286.8333333333333
976,14.0
318,278.0
927,263.375
323,67.0
301,2.0
1040,7.0
612,2.0
711,3.0
937,561.625
842,454.0
1044,838.6666666666665
1035,161.84615384615384
417,547.75
678,1.0
902,33.0
462,3.0
482,167.8
565,231.25
218,1.0
957,341.6
1147,458.5
967,525.3
166,25.0
334,534.0
568,7.75
335,303.0
748,21.5
414,169.0
411,298.0
1073,29.27272727272728
572,45.41666666666666
165,794.25
935,385.5
888,628.6666666666666
761,229.75
1075,15.0
771,213.0
245,4.0
359,45.25
1161,0.0
873,32.0
404,381.75
458,648.0
261,25.0
361,1.0
279,504.0
175,519.0
234,395.0
310,159.0
5,16.0
686,163.33333333333334
507,43.0
830,180.0
881,112.66666666666669
636,200.0
1153,175.0
171,622.7272727272727
262,285.0
1039,7.5
983,527.25
436,6.2857142857142865
584,6.0
730,68.5
408,13.0
1069,2.0
129,520.0
750,313.75
43,70.0
1085,23.75
179,438.36263736263743
46,15.2
1128,634.0
511,72.0
1047,4.0
814,109.33333333333331
403,830.0
268,3.0
544,7.0
375,77.5
912,3.0
604,15.0
1162,215.0
1101,1000.0
714,120.0
494,120.0
71,205.16666666666663
89,728.0
222,801.0769230769231
1104,11.0
207,15.0
779,209.66666666666663
484,40.0
10,64.0
605,434.0
766,91.0
586,320.0
718,259.5
299,544.3529411764706
7,36.0
303,470.0
1118,353.07142857142856
44,400.0
1145,39.0
982,32.0
534,8.625
309,12.0
160,117.33333333333331
764,143.0
223,12.333333333333336
389,160.0
1036,41.0
987,718.2727272727273
555,65.5
542,2.0
767,603.0
57,300.0
185,111.0
1143,476.0
364,807.9625
490,36.0
649,22.66666666666667
353,328.0
871,1.0
652,411.66666666666674
197,593.0
806,24.0
710,129.0
904,373.0
548,86.0
1037,597.5
933,6.0
45,200.08333333333331
1185,22.5
501,681.5
177,29.8
252,3.0
784,340.0
240,158.33333333333334
348,350.0
910,299.3333333333333
1165,30.0
855,0.0
192,386.5
687,175.0
606,32.0
901,11.0
13,190.0
120,843.0
77,100.84615384615385
104,15.0
1076,6.2
917,10.0
809,9.0
292,54.0
694,593.0
543,769.2
345,50.5
985,201.0
1113,39.0
1139,3.25
1122,500.0
238,60.0
23,2.0
566,727.0
1097,3.0
505,256.0
559,155.0
325,10.0
506,444.66666666666674
81,9.0
56,564.0
205,70.0
539,110.0
425,365.0
133,86.33333333333331
333,36.5
86,350.0
55,20.0
470,605.0
300,425.25
1058,766.1463414634146
854,554.0
898,88.5
958,629.6
377,799.25
73,265.0
1166,160.0
59,23.0
416,465.0
738,750.4444444444445
141,17.0
1138,23.33333333333333
787,16.0
561,864.0666666666667
1157,160.0
614,323.0
343,320.0
135,225.0
15,40.8
178,570.0
384,115.0
144,433.0
52,320.3333333333333
267,7.5
665,20.0
273,510.0
722,1.0
461,630.0
582,339.2857142857143
1088,853.0
202,403.0
1027,58.75
811,3.0
370,140.0
1156,15.0
954,8.2
402,1102.5
479,15.0
20,542.0
1124,347.5
214,423.0
560,0.0
385,2.0
236,9.0
574,275.0
1133,103.6
394,57.0
356,129.0
274,363.0
573,9.0
195,554.3333333333334
215,890.0
1091,340.0
150,809.0
342,7.0
894,3.0
667,10.0
362,210.33333333333331
88,140.0
645,90.0
396,365.0
454,290.0
227,683.0
446,350.5
442,35.333333333333336
1045,9.0
556,0.0
1111,292.0
1026,2.0
916,556.8461538461538
592,31.5
1131,0.0
24,45.0
789,33.0
961,3.0
838,64.0
282,26.0
275,15.666666666666664
700,313.0
41,0.0
91,28.0
181,52.0
1080,483.66666666666674
379,275.0
1015,11.0
1084,3.0
819,384.0
124,568.0
564,366.0
435,204.875
720,190.0
733,51.0
106,14.0
941,572.0
549,155.0
896,6.0
674,630.0
447,57.5
922,31.42857142857143
80,155.0
562,20.166666666666668
241,304.0
196,21.33333333333333
190,713.0
270,4.0
216,170.0
1141,18.0
964,849.125
908,366.0
393,10.0
903,3.0
1070,6.0
1117,20.0
1116,590.0
1006,498.0
176,31.0
615,188.25
1056,274.0
920,705.0
142,66.75
532,589.5
75,250.0
776,17.6
264,11.0
254,4.0
305,70.0
184,122.0
594,275.0
632,35.0
826,23.5
204,7.333333333333332
852,293.0
478,66.0
114,738.0
704,11.0
762,176.0
260,337.6
381,74.5
857,28.0
250,194.0
448,280.0
352,585.7272727272727
946,337.5
1072,1100.0
739,134.03030303030303
277,183.41025641025644
599,485.0
660,8.0
893,323.3666666666667
118,257.0
677,543.75
58,33.0
406,39.0
537,0.0
25,59.4
428,648.3333333333334
248,543.6666666666666
725,6.0
671,297.0
837,218.9
235,128.0
821,240.0
577,25.0
597,120.75
429,5.0
213,200.0
463,486.75
692,87.0
460,993.1428571428572
656,352.0
802,121.0
512,0.0
149,643.0
198,206.0
495,207.5
696,20.63636363636364
1170,185.0
925,165.0
915,85.0
110,25.0
726,14.0
580,230.0
84,358.0
102,423.0
741,470.0
699,26.0
0,138.0
646,565.0
450,100.0
554,333.0
971,13.0
600,1167.0
122,345.0
863,142.0
774,82.25
253,383.0
372,54.0
116,165.4
980,227.33333333333331
553,175.0
243,647.0
152,3.0
278,11.0
1188,1.0
876,365.9
757,55.0
743,32.42857142857143
418,145.0
986,562.5
30,353.33333333333326
786,7.0
480,90.0
693,271.3333333333333
978,22.0
3,79.6206896551724
151,1.0
407,132.0
1062,275.6
936,357.0
1013,14.0
1186,47.3
975,8.75
255,0.0
995,30.0
422,128.0
832,366.0
386,492.0
483,560.0
1005,91.6
1155,197.0
530,0.0
72,36.125
926,64.5
412,1.0
269,366.66666666666674
128,647.0
1192,1168.6666666666667
616,304.72727272727275
666,64.0
143,463.0
294,13.0
905,284.0
864,595.9090909090909
156,21.764705882352942
816,69.0
8,93.0
583,500.0
1007,657.0
856,96.0
1031,17.0
466,517.5
846,8.0
405,410.0
174,64.0
654,643.0
629,80.0
392,180.0
1074,22.0
703,36.0
768,46.0
1001,315.7340425531915
64,410.66666666666674
459,162.4
661,409.3
550,113.0
545,5.333333333333333
796,117.0
817,376.5
585,956.3333333333335
782,192.66666666666663
793,13.4
1130,1.0
341,382.66666666666674
822,17.0
928,24.0
659,16.666666666666668
188,698.304347826087
731,334.3333333333333
383,896.25
68,1002.9375
996,166.0
1132,119.84210526315788
569,290.0
959,522.1428571428571
522,21.0
858,4.0
508,28.0
651,274.0
877,7.0
1077,300.0
249,135.0
828,6.0
676,295.0
322,11.714285714285715
398,6.0
840,412.0
4,748.0
979,737.1666666666665
540,281.5
948,476.0
929,734.7333333333332
1066,98.5
598,23.6
749,1027.0
662,429.0
742,583.0
1175,72.0
1083,83.0
619,345.0
1095,443.0
314,134.0
324,537.75
547,558.0
492,450.0
321,176.0
137,511.0
683,2.0
1184,384.25
16,71.94444444444444
1043,588.0
531,225.0
673,82.0
1160,456.0
182,209.0
1180,344.33333333333326
827,614.0
870,537.25
907,28.0
224,415.0
219,370.0
723,707.0
621,0.5294117647058824
1067,400.0
189,747.0
121,260.0
19,8.0
664,46.0
1123,12.0
867,45.5
627,1129.6666666666667
374,456.0
558,5.0
578,790.0
1052,188.0
464,238.0
1081,443.0
107,54.0
504,2.0
94,137.66666666666666
1022,605.0
951,416.2
813,59.0
753,58.0
477,36.8
759,515.0
1181,655.0
889,16.22222222222222
1094,100.0
1169,383.0
914,70.0
366,657.6666666666666
644,2.5
409,40.5
78,656.2
595,683.0
590,102.0
387,44.33333333333334
251,350.0
1126,140.0
167,456.5
329,80.0
33,244.0
131,468.5
589,621.0
984,868.0625
1176,350.0
201,300.0
193,120.0
397,1.0
430,2.0
931,130.0
1054,9.5
1078,6.0
942,863.0
217,90.0
155,30.5
519,235.0
1017,118.85714285714286
287,64.0
1068,147.0
330,560.0
1142,143.0
1025,179.5
880,40.0
263,95.0
740,50.0
39,70.0
101,985.0
50,99.66666666666669
388,250.125
70,59.0
1158,115.0
228,17.333333333333332
499,2.5
911,130.0
452,730.2242990654207
1171,68.0
1060,53.0
839,62.66666666666666
337,548.0
83,376.0
451,2.0
634,21.5
668,416.9672131147541
628,111.8
1159,143.0
1119,6.0
1018,72.0
760,30.0
247,341.07692307692315
626,83.0
998,310.0
1004,124.0
716,55.0
765,186.16666666666663
1000,16.06451612903226
487,276.0
795,426.0
157,156.2040816326531
242,30.0
707,6.0
1020,353.0
1016,384.0
1046,594.125
835,391.0
812,1157.75
803,37.0
833,22.0
1114,42.5
820,300.0
265,688.0
884,1090.0
76,378.0
27,292.0
437,700.0
246,863.0
930,4.0
844,201.0
146,342.0625
400,24.0
127,250.0
191,46.0
1110,28.0
237,10.0
509,161.0
640,516.75
312,138.33333333333334
1028,616.5
681,100.66666666666669
972,579.1818181818181
974,3.0
607,86.18181818181819
327,200.0
546,68.0
371,750.0
138,195.0
1189,240.0
588,81.0
258,326.25
770,53.0
685,150.0
518,619.0
134,3.0
541,530.0
28,422.33333333333326
125,2.0
170,72.0
173,40.0
611,150.0
797,110.0
963,270.6666666666667
713,76.0
538,323.0
688,899.0
159,203.0
859,35.0
295,501.0
1048,45.0
949,400.0
368,241.7142857142857
1087,973.0
280,16.0
523,401.88888888888886
472,493.0
960,110.0
698,7.571428571428571
22,5.0
373,103.33333333333331
336,4.0
307,0.0
256,146.5
108,29.0
596,518.0
1106,950.0
732,583.75
319,564.0
326,120.0
679,650.0
1129,6.0
517,1181.0
211,352.0
424,330.0
1061,1100.0
1179,114.75
313,205.0
924,25.5
1135,16.0
208,455.0
37,4.857142857142857
90,6.0
350,326.0
883,535.0
14,338.0
992,584.0
49,23.4
99,400.0
891,370.0
42,57.0
1182,54.0
66,580.0
47,4.0
895,113.0
473,55.0
650,412.375
239,977.0
169,789.6666666666665
848,1.0
684,600.0
140,44.0
843,26.0
663,977.0
112,276.0
432,7.0
147,233.41666666666663
800,569.0
26,711.5
1051,51.0
643,701.6
423,339.5
1030,443.0
593,275.0
440,36.0
230,312.4634146341463
1041,453.0
421,283.75
642,84.375
701,34.0
444,386.0
981,17.0
934,199.0
1055,303.53333333333336
332,300.0
790,396.66666666666674
1002,453.0
289,277.0
697,640.4444444444445
226,9.75
109,2.0
1167,890.6666666666665
1144,377.9130434782609
194,534.6666666666666
670,3.0
347,199.91304347826087
648,128.1
973,166.0
427,675.8888888888888
1033,20.0
824,421.66666666666674
906,7.0
1082,242.5
257,180.0
756,420.0
164,175.0
966,61.8
206,801.3333333333335
988,600.0
148,7.0
1150,18.75
54,30.3
1093,2.0
887,85.0
369,799.0
233,64.0
95,4.0
1064,99.5
728,38.66666666666666
1032,215.23076923076923
653,383.0
702,600.0
457,274.0
1019,85.33333333333333
105,180.0
93,24.0
500,135.0
892,567.0
136,137.5
990,738.0
331,124.16666666666669
65,100.0
1063,20.0
365,0.5
290,421.0
1010,97.0
1148,113.0
515,55.33333333333334
48,53.0
708,3.0
445,180.0
382,257.0
311,73.0
866,76.0
567,4.9
637,94.0
1024,310.6666666666667
61,120.0
1057,300.0
1137,92.7
145,46.0
919,12.0
32,1.0
209,300.0
1003,639.0
535,639.0
591,48.78260869565217
773,17.5
172,254.0
276,127.2
818,21.0
630,857.0
631,10.2
734,283.0
798,3.0
302,36.0
1089,80.0
328,275.0
489,328.57142857142856
1034,11.25
168,206.0
755,337.4
913,27.0
1168,15.0
113,8.0
970,287.75
521,33.0
865,10.0
1107,16.0
