0,138.0
1,79.62068965517241
2,748.0
3,93.0
4,40.8
5,71.94444444444444
6,9.0
7,292.0
9,57.0
10,70.0
11,200.0833333333333
12,15.2
13,4.0
14,53.0
15,100.0
17,303.0
18,205.16666666666663
19,225.0
20,6.0
22,24.0
23,487.0434782608696
24,400.0
25,78.0
26,2.0
27,442.0
28,276.0
29,738.0
30,260.0
31,250.0
32,520.0
33,29.714285714285715
34,3.0
35,137.5
36,66.75
37,46.0
38,233.41666666666663
39,643.0
40,3.0
42,156.20408163265307
43,794.25
44,25.0
45,456.5
46,72.0
47,254.0
48,64.0
49,31.0
50,438.3626373626374
51,111.0
52,698.304347826087
53,70.0
54,801.3333333333334
55,300.0
57,801.0769230769231
58,272.05263157894734
59,683.0
60,30.0
61,863.0
62,543.6666666666666
64,25.0
65,285.0
66,688.0
67,155.0
68,81.33333333333333
69,26.0
70,246.0
71,277.0
72,54.0
76,544.3529411764706
77,2.0
78,70.0
79,73.0
80,138.33333333333334
81,278.0
82,564.0
83,537.75
84,120.0
85,200.0
86,275.0
87,8.6
88,350.0
89,34.666666666666664
90,489.4285714285714
91,94.55555555555556
92,620.8333333333334
93,807.9625
94,140.0
95,54.0
97,896.25
98,160.0
100,180.0
101,365.0
102,1.0
103,24.0
104,830.0
105,40.5
107,465.0
108,547.75
109,128.0
110,204.875
111,348.0
112,35.333333333333336
113,180.0
114,100.0
115,730.2242990654206
116,58.0
117,162.4
118,773.0
120,605.0
123,90.0
125,207.5
126,161.0
128,1181.0
129,600.25
130,401.8888888888889
132,225.0
133,155.0
134,113.0
135,333.0
136,23.0
138,45.41666666666666
139,500.0
140,6.0
141,31.5
142,275.0
144,2.0
146,1129.6666666666667
148,503.0
149,2.5
150,128.1
151,412.375
152,274.0
153,409.3
154,429.0
155,416.9672131147541
156,82.0
158,295.0
159,12.0
160,2.0
161,163.33333333333334
162,175.0
163,60.0
164,87.0
165,593.0
166,313.0
167,3.0
168,120.0
169,1.0
171,38.66666666666666
172,68.5
173,334.3333333333333
174,283.0
175,750.4444444444445
176,134.03030303030303
177,470.0
178,410.6666666666667
179,1027.0
180,313.75
181,420.0
182,673.0
183,186.16666666666663
184,603.0
185,46.0
186,53.0
187,82.25
188,25.0
189,3.0
190,9.0
191,546.0
193,426.6511627906977
194,535.0
196,1157.75
197,69.0
198,376.5
199,300.0
200,218.9
201,26.0
202,180.0
203,178.0
204,8.85
205,212.5
206,142.0
207,595.9090909090909
208,10.0
209,76.0
210,85.0
211,628.6666666666666
213,3.0
214,130.0
215,556.8461538461538
217,25.5
218,64.5
219,734.7333333333333
220,385.5
221,337.5
222,143.3846153846154
223,400.0
224,661.0
225,629.6
226,522.1428571428571
227,110.0
228,12.0
229,270.6666666666667
230,849.125
231,525.3
232,579.1818181818181
233,737.1666666666666
234,527.25
235,718.2727272727273
236,34.0
237,593.0
238,30.0
239,166.0
240,310.0
242,600.0
243,179.5
245,597.5
246,247.5
247,582.6666666666666
248,594.125
249,9.5
250,300.0
251,766.1463414634146
253,1100.0
254,15.0
255,6.2
256,23.75
257,853.0
258,340.0
259,443.0
260,3.0
261,11.0
262,80.5
264,42.5
265,353.07142857142856
266,673.0
267,347.5
268,99.0
269,103.6
271,92.7
272,3.25
273,377.9130434782609
275,160.0
276,890.6666666666666
277,265.0
279,114.75
280,344.3333333333333
281,1168.6666666666667
